"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1781276485992743362","Fri Apr 19 10:59:44 +0000 2024","2","Pertemuan itu juga membahas kerja sama Pemerintah Indonesia dan Apple Inc. melalui investasi di bidang teknologi digital dan Akademi Apple di Indonesia. Pertemuan ini memiliki makna penting bagi keberlanjutan transformasi digital di Indonesia. #KominfoIndonesiaMaju #Jokowi","1781276492368155041","","Projo_Pusat","in","Jakarta Capital Region, Indone","0","0","1","https://twitter.com/Projo_Pusat/status/1781276492368155041","300807131","Projo_Pusat"
"1781274055766581598","Fri Apr 19 10:50:04 +0000 2024","0","Investasi Apple di Indonesia terbilang kecil. Apple gelontorkan dana segar Rp 256 triliun di Vietnam tapi Indonesia cuma Rp 1 6 triliun. https://t.co/ytNi543Wo0","1781274055766581598","","","in","Jakarta, Indonesia","0","0","1","https://twitter.com/detikinet/status/1781274055766581598","135815019","detikinet"
"1780969338843156991","Fri Apr 19 10:46:18 +0000 2024","0","@Jelli_cent Pengguna Apple di Vietnam 30 43 % dr total Jumlah penduduknya 87 jt atau sekitar 26 5 jt. Sedangkan Indonesia 7 57 % dr total 221 jt maka hanya sekitar 16 8 jt pengguna. Wajar Apple investasi ke Vietnam !!!","1781273111616450953","","Jelli_cent","in","Kalimantan Timur, Indonesia","1","2","0","https://twitter.com/Welut_Putih29/status/1781273111616450953","1532886125958041601","Welut_Putih29"
"1781271566623580206","Fri Apr 19 10:40:10 +0000 2024","0","Denny Siregar Soroti Investasi Apple di Indonesia dan Vietnam: Tunjukkan Bagaimana Kelas Negara Kita Oke Gasss https://t.co/UIRgsCdiGF","1781271566623580206","","","in","","0","1","0","https://twitter.com/AgusHartana6/status/1781271566623580206","1412381815537475585","AgusHartana6"
"1781251540692681054","Fri Apr 19 09:20:36 +0000 2024","0","Apple Investasi Tak Seberapa di Indonesia Dibanding ke Vietnam Begini Kata Luhut https://t.co/jVlDBp80xc","1781251540692681054","","","in","Indonesia","0","0","1","https://twitter.com/KompasTV/status/1781251540692681054","71436318","KompasTV"
"1781248292720181591","Fri Apr 19 09:07:41 +0000 2024","1","Menperin Kartasasmita menyebutkan bahwa nilai investasi Apple di Indonesia berkisar di angka Rp1 6 triliun. Tim Cook diketahui lebih dulu berkunjung ke Vietnam. Menurut informasi yang dikumpulkan Apple disebut berinvestasi di Vietnam dengan nilai sekitar Rp255 triliun. https://t.co/C861vwk3nl","1781248292720181591","https://pbs.twimg.com/media/GLhCc-Hb0AA4yDa.jpg","","in","","0","2","1","https://twitter.com/Metro_TV/status/1781248292720181591","57261519","Metro_TV"
"1781245998108746169","Fri Apr 19 08:58:34 +0000 2024","1","MIRIS INVESTASI APPLE DI INDONESIA CUMA 1.6T PADAHAL DI VIETNAM 255T: Oleh : Dr. KRMT Roy Suryo Jakarta 19 April 2024 Awalnya Pemberitaan kedatangan CEO Apple Artikel MIRIS INVESTASI APPLE DI INDONESIA CUMA 1.6T PADAHAL DI VIETNAM 255T pertama https://t.co/VBr1beCvRw","1781245998108746169","","","in","Belantara Kata","0","0","0","https://twitter.com/SangLangit01/status/1781245998108746169","466538179","SangLangit01"
"1781152885956657319","Fri Apr 19 08:40:55 +0000 2024","4","@kompascom Indonesia belum bisa di percaya 100% sama AppleApple smart ngak stupid mau investasi besar2an di IndonesiaIndonesia banyak tikus nya","1781241556688945654","","kompascom","in","","0","0","0","https://twitter.com/jmelive/status/1781241556688945654","483473604","jmelive"
"1781178724752523438","Fri Apr 19 08:39:31 +0000 2024","0","@DedynurPalakka @jokowi Di Vietnam 225 T investasi apple Indonesia ga sampe 2 T Dengan fakta itu kau sudah terhibur Mudah sekali menghibur kaum2 itu Di kasih berapapun semangat nya tetap seperti yg udah di kasih maksimal","1781241205021630464","","DedynurPalakka","in","Jawa Barat, Indonesia","0","0","0","https://twitter.com/Insideme11/status/1781241205021630464","99084861","Insideme11"
"1781239943953891668","Fri Apr 19 08:34:31 +0000 2024","5","Apple investasi di : - Indonesia 1 6 triliun - Singapore 4 triliun dan - Vietnam 255 triliun.","1781239943953891668","","","in","Manado-Jakarta-Lebanon","0","2","2","https://twitter.com/luckylucky0971/status/1781239943953891668","1548530637945982979","luckylucky0971"
"1781237437790146791","Fri Apr 19 08:24:33 +0000 2024","0","Nilai Investasi Apple di Indonesia Berbeda Jauh dengan Investasi Vietnam https://t.co/onHJYYizjM","1781237437790146791","","","in","Indonesia","0","0","0","https://twitter.com/rmol_id/status/1781237437790146791","990237626","rmol_id"
"1781230025569972729","Fri Apr 19 07:55:06 +0000 2024","0","Apple dan Harapan Baru Gelombang Investasi Berkualitas di Indonesia https://t.co/5u0RmmEzlv","1781230025569972729","","","in","Indonesia","0","0","0","https://twitter.com/kompasiana/status/1781230025569972729","23786106","kompasiana"
"1781221841442582542","Fri Apr 19 07:22:35 +0000 2024","0","Pemerintah RI mencoba curi hati Apple untuk investasi di Indonesia di tengah upaya Apple mencari pabrik baru selain China #AppleInvestasidiIndonesia https://t.co/W27oUiQA6r","1781221841442582542","https://pbs.twimg.com/media/GLgrz6QbIAAqrCA.jpg","","in","","0","0","0","https://twitter.com/vrinaav/status/1781221841442582542","992742817","vrinaav"
"1781219683485778276","Fri Apr 19 07:14:00 +0000 2024","0","Moestners! CEO Apple Tim Cook berencana investasi dan membuka pabrik Apple di Indonesia sesuai keinginan Pak Joko Widodo loh! kira-kira beneran dibuka ga ya Moestners Ini juga bakalan menjadi kesempatan baik untuk kemajuan teknologi di Indonesia nih #NewsEntertainmentTrending","1781219683485778276","","","in","Jl. Hanglekir 1/8 Lt 5, JakPus","0","0","0","https://twitter.com/Moestopo_Radio/status/1781219683485778276","126369215","Moestopo_Radio"
"1780832553261547730","Fri Apr 19 07:00:46 +0000 2024","0","@k_tuaethnic IMHO investasi fabrikasi dan global value chain apple di vietnam sbg pengganti foxconn di china daratan krn sejak perang ekonomi china-usa udah lama terganggu supply material dan logistiknya. Sedangkan investasi apple di indonesia membangun ekosistem SDM Apple academy.","1781216351048302653","","k_tuaethnic","in","South Tangerang, Indonesia","0","0","0","https://twitter.com/Na_Rational/status/1781216351048302653","1571559602441039873","Na_Rational"
"1781213758611927531","Fri Apr 19 06:50:28 +0000 2024","0","Kenapa Apple Investasi di Indonesia Rp1 6 Triliun di Vietnam Rp255 Triliun ? https://t.co/N9Z5AgNGgo","1781213758611927531","","","in","Banten, Indonesia","0","0","0","https://twitter.com/banten_berita/status/1781213758611927531","1941200143","banten_berita"
"1781209591227048344","Fri Apr 19 06:33:54 +0000 2024","0","Apple Investasi Rp 255 Triliun di Vietnam di Indonesia Hanya Rp 1 6 Triliun Halaman all https://t.co/0ynSkxvltd","1781209591227048344","","","in","Medan Kota, Indonesia","0","0","0","https://twitter.com/yunankingstar1/status/1781209591227048344","1027203563615793152","yunankingstar1"
"1781207667400421401","Fri Apr 19 06:26:15 +0000 2024","0","@Apple tahu Kalau perusahaan-nya mau tambah maju ya harus investasi di negara yang ingin maju bukan Indonesia!","1781207667400421401","","Apple","in","","0","0","0","https://twitter.com/B_ariesandi/status/1781207667400421401","706662267937386496","B_ariesandi"
"1781178724752523438","Fri Apr 19 05:59:39 +0000 2024","0","@DedynurPalakka @jokowi apple cuma investasi 1 trilliun kok bangga apple sendiri invest 100-200 triliun di vietnam. Receh bro invest di indonesia","1781200973224165505","","DedynurPalakka","in","","0","0","0","https://twitter.com/faiz_print/status/1781200973224165505","1520255619898703872","faiz_print"
"1780914268965330945","Fri Apr 19 05:15:53 +0000 2024","0","@Candra4smara Yang di Vietnam itu investasi pabrik iPhone Apple. Kalau di Indonesia itu investasi kebon apel.","1781189959854268435","","Candra4smara","in","Denpasar Selatan, Indonesia","0","0","0","https://twitter.com/mohamme72844721/status/1781189959854268435","1656582387265064961","mohamme72844721"
"1781183086451122574","Fri Apr 19 04:48:35 +0000 2024","0","Alasan Investasi Apple di Indonesia Hanya Rp 1 6 T Vietnam Rp 256 5 T https://t.co/Uf3vufFz1W","1781183086451122574","","","in","Jakarta","0","0","0","https://twitter.com/KATADATAcoid/status/1781183086451122574","552523769","KATADATAcoid"
"1781180926191620165","Fri Apr 19 04:40:00 +0000 2024","0","Bentuk Investasi Apple di Indonesia Diungkap Luhut Binsar Pandjaitan: Akan Investasi IA di IKN #InvestasiApple #IKN #LuhutBinsar https://t.co/22CelHXsGz","1781180926191620165","","","in","Kebayoran Lama, Indonesia","0","0","0","https://twitter.com/disway_id/status/1781180926191620165","1504683416314585090","disway_id"
"1781145210585800977","Fri Apr 19 04:37:00 +0000 2024","1","@__LOVE_AG4EVER @prabowo @tim_cook Amiin kehadiran Apple bisa jadi rantai pasokan global utk produk Apple. Apple bisa jadi salah 1 bagian dari ekosistem Indonesia dalam menarik investasi di tanah air tentunya juga bisa fokus pada kemajuan teknologi masa depan. #Jagainvestor","1781180170403217736","","__LOVE_AG4EVER","in","Indonesia","0","1","0","https://twitter.com/shda_agatha_/status/1781180170403217736","966143130","shda_agatha_"
"1781178687754568104","Fri Apr 19 04:31:06 +0000 2024","0","#prabowo #jokowi #apple Usai Bertemu Presiden RI Joko Widodo Untuk Bahas investasi Apple di Indonesia Pimpinan CEO Apple Tim Cook Juga Kunjungi Prabowo? https://t.co/aKpyAuTyhC","1781178687754568104","","","in","","0","0","0","https://twitter.com/UlilMh096/status/1781178687754568104","1225671511","UlilMh096"
"1780784601700692047","Fri Apr 19 04:16:33 +0000 2024","0","@Dennysiregar7 udah bagus dia mau investasi emang kalau kau yang bujuk mau perusahaan apple investasi di indonesia?pikir juga pake logika jangan tololnya di bawak","1781175025745436677","","Dennysiregar7","in","","0","0","0","https://twitter.com/YsonQuan/status/1781175025745436677","1764300664371597312","YsonQuan"
"1781170862609068066","Fri Apr 19 04:00:00 +0000 2024","0","Menperin Agus Gumiwang: Apple Developer Academy Investasi Rp. 1 6 Triliun di Indonesia https://t.co/yEqSbOWCdD","1781170862609068066","","","in","Indonesia","0","0","3","https://twitter.com/politiknesiacom/status/1781170862609068066","1953620240","politiknesiacom"
"1781170860268634261","Fri Apr 19 04:00:00 +0000 2024","0","Luhut pun mengungkapkan bakal ada rencana investasi Apple Inc dalam jumlah besar di Indonesia. https://t.co/hhj7tSPWNb","1781170860268634261","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/idx_channel/status/1781170860268634261","4755284968","idx_channel"
"1781169186070462771","Fri Apr 19 03:53:21 +0000 2024","0","Apple putuskan untuk investasi di Indonesia. Apple setidaknya menghabiskan dana hingga Rp1 6 T di Indonesia untuk melakukan pengembangan Apple Developer Academy. . Sebelum masuk ke Indonesia Apple sudah melakukan investasi duluan di Vietnam. Tak tanggung-tanggung nilai https://t.co/KEtxMvmyAp","1781169186070462771","https://pbs.twimg.com/media/GLf766eaIAAB4WU.jpg","","in","Indonesia","0","1","0","https://twitter.com/pikiran_rakyat/status/1781169186070462771","58880688","pikiran_rakyat"
"1781168867857011172","Fri Apr 19 03:52:05 +0000 2024","0","Menilik Rencana Investasi Apple di Indonesia Apa yang Seharusnya Dilakukan Pemerintah? https://t.co/ZLil4m0jbd #HLKompasiana","1781168867857011172","","","in","Indonesia","0","0","0","https://twitter.com/kompasiana/status/1781168867857011172","23786106","kompasiana"
"1781163310139740648","Fri Apr 19 03:30:00 +0000 2024","0","Apple Investasi di Vietnam Hingga Rp. 256 Triliun di Indonesia Hanya Rp. 1 6 Triliun https://t.co/Tq4GMLmHUM","1781163310139740648","","","in","","0","0","0","https://twitter.com/radaraktual/status/1781163310139740648","853782937782714368","radaraktual"
"1781160650158612804","Fri Apr 19 03:19:26 +0000 2024","0","Menteri Luhut Binsar Pandjaitan mengungkapkan hasil pertemuan antara Presiden Joko Widodo dan CEO Apple Tim Cook yang membahas rencana investasi Apple di Indonesia. Apple tertarik untuk berinvestasi di Ibu Kota Negara (IKN) Nusantara Kalimantan Timur https://t.co/zITxPJVKG0","1781160650158612804","https://pbs.twimg.com/ext_tw_video_thumb/1781160587663458305/pu/img/f4jLv929cn-Piriu.jpg","","in","Pejaten, Jakarta Selatan","0","0","0","https://twitter.com/DiskursusNet/status/1781160650158612804","1431093872835235843","DiskursusNet"
"1780784601700692047","Fri Apr 19 03:14:55 +0000 2024","1","@Dennysiregar7 Harus saya akui Vietnam itu perkembangannya pesat sekali jd wajar kalau Apple lbh pilih investasi dengan nilai yg wow di sana drpd pilih di Indonesia sedihnyaaaa. Indonesia harus introspeksi diri.","1781159517008675223","","Dennysiregar7","in"," ❤ Indonesia 🇮🇩","0","1","0","https://twitter.com/deasijuli/status/1781159517008675223","2196538849","deasijuli"
"1781159258513711375","Fri Apr 19 03:13:54 +0000 2024","0","Investasi Apple di Indonesia Hanya Rp 1 6 Triliun Ternyata di Vietnam Sudah Tembus Rp 256 Triliun https://t.co/XtWpWNpu7B","1781159258513711375","","","in","Jakarta","0","2","0","https://twitter.com/jawapos/status/1781159258513711375","2392460208","jawapos"
"1781158678697246798","Fri Apr 19 03:11:35 +0000 2024","3","Kata Luhut usai Bertemu Tim Cook: Apple Tertarik Investasi Kembangkan AI di Indonesia https://t.co/kdYrhpcWlk","1781158678697246798","","","in","Indonesia","3","0","1","https://twitter.com/KompasTV/status/1781158678697246798","71436318","KompasTV"
"1781152885956657319","Fri Apr 19 02:48:34 +0000 2024","332","Apple berinvestasi sebesar Rp 255 triliun di Vietnam. Sementara nilai total investasi Apple di Indonesia hanya sekitar Rp 1 6 triliun. https://t.co/2BcIccVYy4","1781152885956657319","","","in","Jakarta","35","92","160","https://twitter.com/kompascom/status/1781152885956657319","23343960","kompascom"
"1781152389938233696","Fri Apr 19 02:46:36 +0000 2024","3","Apa Saja Investasi Apple di Indonesia? https://t.co/7YUIbtg2aY","1781152389938233696","","","in","","0","1","0","https://twitter.com/CNNIndonesia/status/1781152389938233696","17128975","CNNIndonesia"
"1781150045435502934","Fri Apr 19 02:37:17 +0000 2024","0","Perusahaan apple akan investasi di indonesia....jelas menguntungkan karena indonesia pasar yg menjanjikkan...","1781150045435502934","","","in","","0","0","0","https://twitter.com/HBayanihan/status/1781150045435502934","1051018184965275649","HBayanihan"
"1781136976357601354","Fri Apr 19 01:45:24 +0000 2024","0","Top News 4: CEO Apple Tim Cook mengunjungi Vietnam pada Senin (15/4) serta Indonesia dan Singapura pada Rabu (17/4). Selengkapnya: Perbandingan Investasi Apple di Vietnam Singapura Indonesia https://t.co/PEVqbqtyqI #Apple","1781136986549743912","","KATADATAcoid","in","Jakarta","0","1","0","https://twitter.com/KATADATAcoid/status/1781136986549743912","552523769","KATADATAcoid"
"1780823817180610994","Fri Apr 19 01:35:59 +0000 2024","0","@KukoGemaz @ARSIPAJA tolol. bukan gitu DONGO! di Indonesia banayk reseller resmi kyk Ibox Eraphone dll. Kalo apple investasi masif dan buka official store atau pabrik di sini mereka reseller gulung tikar. mau kyk gitu? ntar ga ada kerjaan nyalahinnya malah pemerintah lagiii. OTAKLU DIPAKE.","1781134617380307143","","KukoGemaz","in","","0","0","0","https://twitter.com/adekjagongulek/status/1781134617380307143","1301486057301528577","adekjagongulek"
"1781133370451501387","Fri Apr 19 01:31:02 +0000 2024","2","Mungkinkah Apple Mau Investasi Bangun Pabrik di Indonesia? https://t.co/yrNYh14gZx","1781133370451501387","","","in","","0","6","0","https://twitter.com/CNNIndonesia/status/1781133370451501387","17128975","CNNIndonesia"
"1781129336361455653","Fri Apr 19 01:15:00 +0000 2024","0","Luhut Ungkap Rencana Investasi Apple di Indonesia https://t.co/qYzrIzgzcw","1781129336361455653","","","in","Jakarta","1","0","0","https://twitter.com/okezonenews/status/1781129336361455653","47274731","okezonenews"
"1780871851826467052","Fri Apr 19 00:50:11 +0000 2024","0","@Rriskand @arifin34533 Ya Allah suruh baca berita katagori yg elo tangkap apa? Investasi apple vietnam tembus 255 Triliun Indonesia 1 6 Triliun. Cita2 Indonesia menjadi ekonomi peringkat 3 dunia sedangkan India sudah melesat jauh di asean saja posisi Indonesia peringkat 5 itu saja sdh stagnan","1781123090208219500","","Rriskand","in","Jakarta Selatan, DKI Jakarta","0","1","0","https://twitter.com/fmaulana179/status/1781123090208219500","2942502020","fmaulana179"
"1781111647706173480","Fri Apr 19 00:04:42 +0000 2024","1","Selain investasi sebesar Rp 1 6 triliun di Indonesia Apple juga akan menggelontorkan dana lebih dari Rp 4 triliun di Singapura. https://t.co/mKZ8ZOScNN","1781111647706173480","","","in","Jakarta, Indonesia","1","0","0","https://twitter.com/detikinet/status/1781111647706173480","135815019","detikinet"
"1780936841891627100","Thu Apr 18 23:59:32 +0000 2024","1","@bungalotus25 Kalau investasi di Indonesia biaya produksi dan pajaknya MAHAL nanti HP iPhone Apple gak laku ","1781110344745992697","","bungalotus25","in","","0","1","0","https://twitter.com/BangJarwoSopo7/status/1781110344745992697","1771257340521771011","BangJarwoSopo7"
"1781096014910550057","Thu Apr 18 23:02:35 +0000 2024","0","Saya bersyukur Apple mau invest di Indonesia lalu dengan Pak Luhut jadi koordinator Investasi itu keren insyaaAllaah amanah. Tapi Antara keren atau miris karena Indonesia: 1. kekurangan orang berkualitas 2. Belum bisa mencetak orang seperti beliau Semoga Allaah berkahi RI.🇮🇩 https://t.co/ABtCTTFw4m","1781096014910550057","https://pbs.twimg.com/media/GLe5YvRawAAuLh3.jpg","","in","jakarta,Indonesia","0","0","0","https://twitter.com/Riosuryantoro/status/1781096014910550057","94755130","Riosuryantoro"
"1781095897771987068","Thu Apr 18 23:02:07 +0000 2024","0","Investasi Besar Apple Resmikan Pembangunan Pabrik dan Academy di Indonesia https://t.co/DGeD2cMGqb","1781095897771987068","","","in","","0","0","0","https://twitter.com/bisnisbandung63/status/1781095897771987068","1690969676287983616","bisnisbandung63"
"1781095876020343141","Thu Apr 18 23:02:02 +0000 2024","0","*Miris Investasi Apple di Indonesia Cuma 1 6 T Padahal di Vietnam 255 T* https://t.co/aaygSyxEaS .","1781095876020343141","","","in","","0","0","0","https://twitter.com/arief_ars22/status/1781095876020343141","1724356927080247296","arief_ars22"
"1781091663055561199","Thu Apr 18 22:45:18 +0000 2024","0","Apple Investasi di Vietnam Rp 256 5 Triliun Indonesia Rp 1 6 triliun https://t.co/3EzmS4r7pz https://t.co/3EzmS4r7pz","1781091663055561199","","","in","indonesia","0","0","0","https://twitter.com/posaktualcom/status/1781091663055561199","1636627729675337734","posaktualcom"
"1781085332286693378","Thu Apr 18 22:20:08 +0000 2024","0","Karpet Merah Investasi Apple di Indonesia Menko Luhut Siap Guyur Insentif https://t.co/86OTpW7HZj","1781085332286693378","","","in","Jakarta, Indonesia","1","0","1","https://twitter.com/Bisniscom/status/1781085332286693378","118646322","Bisniscom"
"1780914268965330945","Thu Apr 18 21:25:09 +0000 2024","4","@Candra4smara Itu artinya Vietnam jauh lbh memiliki trust dibanding Indonesia. Ini juga bagian dari kepemimpinan apa ia layak dipercaya utk investasi besar disuatu negara apa nggak. Blh jdi Indonesia sdkit kurang dipercaya di banding negara² lain malah Vietnam jauh lbh dipercaya oleh Apple.","1781071494887694411","","Candra4smara","in","Bumi Agung, Indonesia","0","1","1","https://twitter.com/AbiebSyah087021/status/1781071494887694411","1728722591362482176","AbiebSyah087021"
"1780839802520424709","Thu Apr 18 20:50:23 +0000 2024","0","@saiful_mujani Gada yg salah. Apple sudah logis di Indonesia pekerja malas sering demo konsumtif jadi investasi yg cocok buka toko Apple cukup 1.6T. di Vietnam pekerja militan aturan tegas khas negara komunis cocok investasi pabrik jadi modal besar.","1781062743522730494","","saiful_mujani","in","","0","0","0","https://twitter.com/Sukar912/status/1781062743522730494","962015552083345409","Sukar912"
"1780804671206297730","Thu Apr 18 18:37:22 +0000 2024","0","@ekokuntadhi1 Ngapain investasi di Indonesia yang ribet. Apple masih baik investasi 1 6 trilyun buat coba2 dan kalau hasil coba2 nya bagus baru dikucurin dana lagi.","1781029268325290199","","ekokuntadhi1","in","","0","0","0","https://twitter.com/widj_wuming/status/1781029268325290199","829742209377275905","widj_wuming"
"1781027494352580704","Thu Apr 18 18:30:19 +0000 2024","0","*Miris Investasi Apple di Indonesia Cuma 1 6 T Padahal di Vietnam 255 T* https://t.co/aaygSyx6lk","1781027494352580704","","","in","","0","0","0","https://twitter.com/arief_ars22/status/1781027494352580704","1724356927080247296","arief_ars22"
"1780923877306061160","Thu Apr 18 17:50:13 +0000 2024","0","@VIVAcoid oalah survei pesanan buat bikin tim cook interest investasi apple di indonesia ya? ","1781017403868221520","","VIVAcoid","in","Bandung","0","0","0","https://twitter.com/setopankahiji/status/1781017403868221520","1078232928","setopankahiji"
"1780784601700692047","Thu Apr 18 17:01:23 +0000 2024","0","@Dennysiregar7 Apple itu Amerika bukan RRC yang boleh investasi di Indonesia itu hanya RRC biar lebih banyak menyerap tenaga kerja dari RRC .. itu yang jadi pemikiran Jokowi dan opung Luhut...","1781005114725273751","","Dennysiregar7","in","Kota Dumai, Riau","0","0","0","https://twitter.com/GengkiIshak/status/1781005114725273751","2979469087","GengkiIshak"
"1781002528160911415","Thu Apr 18 16:51:06 +0000 2024","0","Apple Investasi di Vietnam 256 T Apple Investasi di Indonesia 1 6 T Kira-kira kenapa ya? apa mereka tau disini banyak tikusnya ya https://t.co/V6FiXQLmBN","1781002528160911415","https://pbs.twimg.com/media/GLdjaRJakAUMOs5.jpg","","in","","0","0","0","https://twitter.com/Criticworlds/status/1781002528160911415","1769548628203589632","Criticworlds"
"1780839802520424709","Thu Apr 18 16:03:07 +0000 2024","0","@Widyarenee @saiful_mujani Pertanyaannya tetap sama kenapa apple investasi di Vietnam th 2019 bukan di Indonesia?","1780990451723751437","","Widyarenee","in","The North","0","1","0","https://twitter.com/bramptonRS/status/1780990451723751437","249095742","bramptonRS"
"1780974570666656141","Thu Apr 18 15:00:01 +0000 2024","0","CEO Apple Tim Cook Kucurkan Investasi Rp. 1 6 Triliun Untuk 4 Kota di Indonesia https://t.co/YuBQsD7G5d","1780974570666656141","","","in","","0","0","0","https://twitter.com/radaraktual/status/1780974570666656141","853782937782714368","radaraktual"
"1780972050309685557","Thu Apr 18 14:50:00 +0000 2024","0","Apple Investasi di Vietnam Rp 256 5 Triliun Indonesia Rp 1 6 Triliun https://t.co/bLnB2Y54TA","1780972050309685557","","","in","Indonesia","0","1","0","https://twitter.com/democrazymedia/status/1780972050309685557","1243804423001763841","democrazymedia"
"1780967693912506384","Thu Apr 18 14:32:41 +0000 2024","6","Good job Jokowi Miris! Investasi Apple di Indonesia Cuma Rp1 6 T Padahal di Vietnam Bisa Tembus Rp225 Triliun https://t.co/t18nT8cuNI","1780967693912506384","","","in","Jakarta Capital Region, Indone","0","1","1","https://twitter.com/TedInvestigasi/status/1780967693912506384","1613929735020773376","TedInvestigasi"
"1780961725514477810","Thu Apr 18 14:08:58 +0000 2024","0","Miris! Investasi Apple di Indonesia Cuma Rp1 6 T Padahal di Vietnam Bisa Tembus Rp225 Triliun https://t.co/bwjCGAazAj","1780961725514477810","","","in","","0","0","0","https://twitter.com/Suriya05K/status/1780961725514477810","1742380288381190144","Suriya05K"
"1780959131412947070","Thu Apr 18 13:58:40 +0000 2024","15","Penyebabnya adalah birokrasi yg berbelit-belit banyak pungutan korupsi dan tidak ada kepastian hukum. Maka Apple investasi cuma sedikit di Indonesia beda jauh dengan Vietnam. https://t.co/v4TcB38yms","1780959131412947070","","","in","Indonesia","2","2","6","https://twitter.com/DoankWarto/status/1780959131412947070","938664737369341952","DoankWarto"
"1780955764406018220","Thu Apr 18 13:45:17 +0000 2024","0","CEO Apple Tim Cook mengunjungi Indonesia setelah menyelesaikan kunjungannya di Vietnam dan bertemu dengan para petinggi negara. Ada dua agenda besar yang ia bawa yakni meningkatkan kerja sama dan investasi Apple di kedua negara tersebut. https://t.co/b5DA6iStHV","1780955764406018220","","","in","Indonesia","0","0","0","https://twitter.com/dailysocial/status/1780955764406018220","23046757","dailysocial"
"1780952201575403712","Thu Apr 18 13:31:08 +0000 2024","0","Beda Nilai Investasi Apple di Vietnam Singapura dan Indonesia https://t.co/nB5fjeyHnX","1780952201575403712","","","in","","0","0","0","https://twitter.com/databoksid/status/1780952201575403712","1316329680396451841","databoksid"
"1780947370563575984","Thu Apr 18 13:11:56 +0000 2024","0","MENKOMINFO DUKUNG APPLE YANG AKAN PERLUAS INVESTASI DI INDONESIA https://t.co/QKcbKmMWP2","1780947370563575984","","","in","Malang","0","0","0","https://twitter.com/aboutmalang_com/status/1780947370563575984","1668262273561817092","aboutmalang_com"
"1780944391508734455","Thu Apr 18 13:00:05 +0000 2024","22","Satu lagi isu yg kompak mereka angkat hari ini ngebandingin investasi di Indonesia yg cuma 1 6 T sementara di Vietnam 256 T . Padahal ya karena baru 2 komponen aja sih yg dibuat di Indonesia sementara Vietnam dipercaya buat 72 komponen Apple. . Makanya Tim Cook tadi ","1780944391508734455","","","in","Make your own sandwich.","2","0","16","https://twitter.com/NayDonuts/status/1780944391508734455","1104398813844758528","NayDonuts"
"1780585567283237077","Thu Apr 18 12:35:42 +0000 2024","4","@CutSarina5 @are_inismyname @prabowo @P4P4B0W0_2024 @Ndons_Back @Bank_Joee_ @AndreasSolusi @zy_zy_its_me @Kimberley_PS08 @MIrvanDarwin1 @florieliciouss Jumlah pemakai produk Apple di Vietnam sangat besar. Sedangkan di Indonesia penggunanya masih jauh dibawah produk Samsung dll. Dan itu adalah nilai total investasi sejak tahun 2019. Di Indonesia baru akan mulai investasi.","1780938252855488560","","CutSarina5","in","Kalimantan Barat, Indonesia","0","2","2","https://twitter.com/IrawanRommi/status/1780938252855488560","1348987504985133057","IrawanRommi"
"1780933214963675471","Thu Apr 18 12:15:41 +0000 2024","0","Mungkin kepastian hukum di Vietnam lebih baik dari Indonesia .. mungkin.. Investasi Apple di Vietnam 160 Kali Lipat dari Indonesia https://t.co/1tgZlZ8WlA","1780933214963675471","","","in","Jambi, Indonesia","0","0","0","https://twitter.com/sekintangd99/status/1780933214963675471","1604155790482636800","sekintangd99"
"1780932150176719086","Thu Apr 18 12:11:27 +0000 2024","0","Coba Om @saiful_mujani gugling lagi pasti Om akan temukan jawabnya sendiri. Pertanyaan baliknya begini: Apa yg Om tidak sukai dari investasi Apple di Indonesia? Di antara sektor pendidikan dan sektor manufaktur Om lebih memilih Apple investasi di sektor apa?","1780932150176719086","","","in","Washington, DC","0","0","0","https://twitter.com/_KakaIdho/status/1780932150176719086","1250781181","_KakaIdho"
"1780930799929528801","Thu Apr 18 12:06:05 +0000 2024","0"," beritanya heboh Apple Investasi Rp 255 Triliun di Vietnam di Indonesia Hanya Rp 1 6 Triliun https://t.co/9M3kwHhVCX","1780930799929528801","","","in","Perth, Western Australia","0","0","0","https://twitter.com/rachman_36/status/1780930799929528801","462107721","rachman_36"
"1780886568645095705","Thu Apr 18 09:10:19 +0000 2024","386","Apple ga investasi di pabrik krn ga membuat sendiri produknya. Di Vietnam dia banyak belanja komponen karena negara itu menghasilkan banyak komponen eletronik. Di Indonesia mau belanja apa? Sawit? https://t.co/fJSkPkbX8K","1780886568645095705","https://pbs.twimg.com/media/GLb65LvbsAASDPX.jpg","","in","Jakarta","10","12","128","https://twitter.com/goraici/status/1780886568645095705","15177656","goraici"
